%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2023 154 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 44.00 12.70 -999.00 -999.00 410.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 395.30 20.10 -999.00
2023 154 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.80000 63.00 11.70 -999.00 -999.00 394.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 349.30 55.30 -999.00
2023 154 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 61.00 11.70 -999.00 -999.00 149.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 147.50 3.70 -999.00
2023 154 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 62.00 12.00 -999.00 -999.00 323.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 268.80 92.30 -999.00
2023 154 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 56.00 12.90 -999.00 -999.00 464.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 212.00 447.40 -999.00
2023 154 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 54.00 13.20 -999.00 -999.00 245.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 229.00 44.70 -999.00
2023 154 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 55.00 12.80 -999.00 -999.00 138.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 137.00 6.00 -999.00
2023 154 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 42.00 13.10 -999.00 -999.00 50.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 50.40 0.00 -999.00
2023 154 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 54.00 12.00 -999.00 -999.00 15.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 15.10 1.30 -999.00
2023 154 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 66.00 10.90 -999.00 -999.00 0.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 155 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 74.00 10.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 155 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 83.00 9.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 155 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 84.00 9.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 155 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 83.00 9.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 155 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 83.00 9.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 155 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 83.00 9.10 -999.00 -999.00 8.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 8.40 0.20 -999.00
2023 155 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 85.00 8.90 -999.00 -999.00 51.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 49.90 9.00 -999.00
2023 155 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 83.00 9.40 -999.00 -999.00 107.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 100.70 31.00 -999.00
2023 155 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 80.00 10.00 -999.00 -999.00 142.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 142.50 2.00 -999.00
2023 155 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.30000 75.00 10.70 -999.00 -999.00 196.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 188.60 20.30 -999.00
2023 155 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 65.00 12.60 -999.00 -999.00 411.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 292.00 205.30 -999.00
2023 155 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.20000 61.00 13.10 -999.00 -999.00 482.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 196.10 397.00 -999.00
2023 155 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 56.00 14.10 -999.00 -999.00 488.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 341.80 188.50 -999.00
2023 155 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.40000 48.00 15.10 -999.00 -999.00 546.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 257.80 356.10 -999.00
2023 155 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.50000 46.00 14.90 -999.00 -999.00 333.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 274.50 71.60 -999.00
2023 155 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 47.00 14.90 -999.00 -999.00 444.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 403.30 54.70 -999.00
2023 155 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 47.00 15.20 -999.00 -999.00 343.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 298.80 62.60 -999.00
2023 155 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 47.00 15.10 -999.00 -999.00 194.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 192.40 3.20 -999.00
2023 155 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.00000 44.00 15.70 -999.00 -999.00 322.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 285.00 70.10 -999.00
2023 155 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.30000 45.00 15.10 -999.00 -999.00 173.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 172.10 6.50 -999.00
2023 155 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.20000 45.00 15.20 -999.00 -999.00 230.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 153.50 267.20 -999.00
2023 155 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 45.00 14.70 -999.00 -999.00 131.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 52.40 358.90 -999.00
2023 155 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.90000 50.00 13.70 -999.00 -999.00 37.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 22.20 122.50 -999.00
2023 155 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 55.00 13.00 -999.00 -999.00 3.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 2.50 20.90 -999.00
2023 156 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 61.00 12.30 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 156 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 64.00 11.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 156 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 65.00 10.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 156 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.20000 64.00 9.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 156 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 67.00 8.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 156 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 68.00 8.50 -999.00 -999.00 9.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 9.10 0.00 -999.00
2023 156 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 66.00 8.80 -999.00 -999.00 65.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 39.30 188.90 -999.00
2023 156 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 67.00 9.40 -999.00 -999.00 80.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 81.10 0.80 -999.00
2023 156 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 70.00 9.60 -999.00 -999.00 116.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.00 2.10 -999.00
2023 156 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 66.00 11.30 -999.00 -999.00 410.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 121.20 575.20 -999.00
2023 156 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.80000 57.00 14.00 -999.00 -999.00 570.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 96.10 781.70 -999.00
2023 156 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.30000 50.00 15.70 -999.00 -999.00 680.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 98.20 825.20 -999.00
2023 156 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 46.00 16.70 -999.00 -999.00 762.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 101.80 853.50 -999.00
2023 156 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.80000 42.00 17.80 -999.00 -999.00 805.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 140.40 819.90 -999.00
2023 156 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 40.00 18.40 -999.00 -999.00 686.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 285.60 486.00 -999.00
2023 156 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 38.00 18.50 -999.00 -999.00 518.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 325.10 242.70 -999.00
2023 156 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 38.00 18.60 -999.00 -999.00 402.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 313.20 121.70 -999.00
2023 156 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.70000 35.00 19.10 -999.00 -999.00 623.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 231.90 598.50 -999.00
2023 156 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.10000 35.00 19.20 -999.00 -999.00 468.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 141.70 597.60 -999.00
2023 156 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.80000 36.00 18.50 -999.00 -999.00 377.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 97.20 635.50 -999.00
2023 156 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.10000 38.00 17.70 -999.00 -999.00 267.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 63.30 634.00 -999.00
2023 156 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.60000 41.00 16.80 -999.00 -999.00 147.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 45.30 490.80 -999.00
2023 156 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.50000 43.00 15.90 -999.00 -999.00 48.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 23.80 218.30 -999.00
2023 156 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.80000 49.00 14.80 -999.00 -999.00 3.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 3.00 12.00 -999.00
2023 157 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 58.00 12.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 157 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.00000 58.00 12.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 157 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 65.00 11.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 157 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 72.00 10.00 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 157 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 75.00 9.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 157 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 80.00 8.90 -999.00 -999.00 14.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 11.20 52.70 -999.00
2023 157 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 82.00 8.90 -999.00 -999.00 68.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 46.90 158.30 -999.00
2023 157 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 72.00 10.70 -999.00 -999.00 176.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 62.60 437.20 -999.00
2023 157 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 58.00 13.40 -999.00 -999.00 321.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.90 550.20 -999.00
2023 157 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 51.00 15.30 -999.00 -999.00 391.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 175.40 435.50 -999.00
2023 157 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 53.00 15.40 -999.00 -999.00 550.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 194.60 597.20 -999.00
2023 157 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.90000 58.00 14.40 -999.00 -999.00 612.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 216.20 553.10 -999.00
2023 157 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 55.00 14.30 -999.00 -999.00 506.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 323.80 239.70 -999.00
2023 157 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 53.00 15.00 -999.00 -999.00 553.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 391.60 196.60 -999.00
2023 157 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 57.00 14.30 -999.00 -999.00 195.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 194.70 0.00 -999.00
2023 157 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 65.00 13.50 -999.00 -999.00 179.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 178.40 0.70 -999.00
2023 157 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 63.00 15.40 -999.00 -999.00 646.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 341.30 399.50 -999.00
2023 157 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 52.00 16.70 -999.00 -999.00 428.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 314.80 175.60 -999.00
2023 157 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 69.00 14.70 -999.00 -999.00 112.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 112.40 0.00 -999.00
2023 157 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 67.00 15.00 -999.00 -999.00 130.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 127.10 10.40 -999.00
2023 157 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 65.00 14.90 -999.00 -999.00 186.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 139.20 163.10 -999.00
2023 157 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 75.00 14.30 -999.00 -999.00 119.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 72.30 217.70 -999.00
2023 157 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 81.00 13.10 -999.00 -999.00 41.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 35.40 45.50 -999.00
2023 157 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 86.00 11.70 -999.00 -999.00 6.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 6.70 9.70 -999.00
2023 158 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.70000 64.00 12.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 158 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 59.00 12.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 158 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 57.00 11.40 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 158 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 65.00 9.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 158 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 72.00 8.30 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 158 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 76.00 7.50 -999.00 -999.00 19.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 12.30 128.90 -999.00
2023 158 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 75.00 7.80 -999.00 -999.00 89.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 33.40 388.30 -999.00
2023 158 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 68.00 9.30 -999.00 -999.00 197.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 54.40 559.30 -999.00
2023 158 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 58.00 11.50 -999.00 -999.00 321.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 73.30 656.50 -999.00
2023 158 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 53.00 13.00 -999.00 -999.00 448.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 85.70 731.60 -999.00
2023 158 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 52.00 13.90 -999.00 -999.00 573.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.40 787.70 -999.00
2023 158 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 53.00 14.00 -999.00 -999.00 655.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 132.00 744.20 -999.00
2023 158 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.10000 56.00 13.70 -999.00 -999.00 717.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 249.20 600.60 -999.00
2023 158 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 51.00 15.50 -999.00 -999.00 678.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 258.20 514.30 -999.00
2023 158 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.40000 53.00 15.40 -999.00 -999.00 707.70 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 271.40 525.60 -999.00
2023 158 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.10000 57.00 14.70 -999.00 -999.00 728.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 277.30 558.20 -999.00
2023 158 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.30000 60.00 14.30 -999.00 -999.00 742.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 180.60 747.40 -999.00
2023 158 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.50000 60.00 14.70 -999.00 -999.00 642.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 111.70 796.50 -999.00
2023 158 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.90000 58.00 15.10 -999.00 -999.00 512.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 107.30 723.50 -999.00
2023 158 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.10000 58.00 14.90 -999.00 -999.00 367.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.70 608.70 -999.00
2023 158 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.60000 58.00 14.10 -999.00 -999.00 258.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 73.70 567.50 -999.00
2023 158 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.50000 58.00 13.80 -999.00 -999.00 144.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 49.50 445.90 -999.00
2023 158 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 57.00 14.00 -999.00 -999.00 52.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 27.00 230.10 -999.00
2023 158 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 61.00 13.00 -999.00 -999.00 6.60 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 4.80 40.60 -999.00
2023 159 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.80000 62.00 11.60 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 159 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 51.00 11.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 159 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 57.00 9.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 159 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 60.00 8.70 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 159 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.10000 63.00 7.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 159 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 69.00 7.20 -999.00 -999.00 18.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 12.00 111.50 -999.00
2023 159 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.30000 68.00 7.90 -999.00 -999.00 85.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 34.40 348.00 -999.00
2023 159 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.60000 64.00 9.10 -999.00 -999.00 192.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.10 531.50 -999.00
2023 159 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 56.00 11.50 -999.00 -999.00 321.20 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 68.60 663.60 -999.00
2023 159 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.20000 47.00 13.60 -999.00 -999.00 450.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 77.10 751.80 -999.00
2023 159 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.40000 43.00 14.40 -999.00 -999.00 578.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 84.40 813.40 -999.00
2023 159 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.60000 48.00 14.40 -999.00 -999.00 689.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 239.20 642.50 -999.00
2023 159 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 49.00 13.50 -999.00 -999.00 477.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 385.20 114.30 -999.00
2023 159 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.30000 55.00 12.70 -999.00 -999.00 276.40 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 229.30 55.10 -999.00
2023 159 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.40000 55.00 12.10 -999.00 -999.00 383.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 317.90 79.50 -999.00
2023 159 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.70000 46.00 14.50 -999.00 -999.00 710.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 268.50 549.90 -999.00
2023 159 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.50000 46.00 15.70 -999.00 -999.00 561.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 347.80 278.20 -999.00
2023 159 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.50000 55.00 15.20 -999.00 -999.00 151.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 148.40 1.20 -999.00
2023 159 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.90000 86.00 13.00 -999.00 -999.00 151.80 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 151.40 3.00 -999.00
2023 159 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.70000 81.00 13.70 -999.00 -999.00 244.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 177.30 174.00 -999.00
2023 159 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.70000 66.00 14.20 -999.00 -999.00 251.10 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.10 490.90 -999.00
2023 159 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.00000 63.00 13.80 -999.00 -999.00 144.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 55.90 418.50 -999.00
2023 159 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 64.00 13.00 -999.00 -999.00 47.90 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 29.20 185.30 -999.00
2023 159 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.40000 64.00 11.80 -999.00 -999.00 7.30 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 6.10 34.50 -999.00
2023 160 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.50000 70.00 10.20 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 160 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.10000 75.00 9.10 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2023 160 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.30000 73.00 8.80 -999.00 -999.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
